dataset,row_name,column_name,value
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy razem,Postępowania umorzone,144
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy razem w tym renty z tytułu niezdolności do pracy wypadkowe,Postępowania umorzone,8
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne,Postępowania umorzone,455
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,OGÓŁEM,okres,2025-Q1
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury razem,okres,2025-Q1
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty razem,okres,2025-Q1
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy razem,okres,2025-Q1
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy razem w tym renty z tytułu niezdolności do pracy wypadkowe,okres,2025-Q1
TABLICA 6. DECYZJE I POSTĘPOWANIA UMORZONE W SPRAWACH O EMERYTURY I RENTY WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne,okres,2025-Q1
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY I RENTY OGÓŁEM,2024-Q1,1901.95
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury OGÓŁEM,2024-Q1,1915.66
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty OGÓŁEM,2024-Q1,1851.59
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY RAZEM,2024-Q1,1915.66
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury rolnicze,2024-Q1,1939.69
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne Państwu,2024-Q1,1589.24
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne następcy,2024-Q1,1657.37
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,1857.74
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RAZEM z tego:,2024-Q1,1851.59
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy RAZEM,2024-Q1,1817.8
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty z tytułu niezdolności do pracy wypadkowe,2024-Q1,1844.39
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rolnicze z tytułu niezdolności do pracy,2024-Q1,1819.54
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne Państwu,2024-Q1,1475.79
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne następcy,2024-Q1,1363.02
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,1748.77
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RODZINNE RAZEM,2024-Q1,1991.69
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty rodzinne wypadkowe,2024-Q1,2124.5
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne rolnicze,2024-Q1,1980.19
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne Państwu,2024-Q1,2393.67
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne następcy,2024-Q1,2359.71
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,2254.52
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY I RENTY OGÓŁEM,2024-Q4,2051.95
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury OGÓŁEM,2024-Q4,2066.57
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty OGÓŁEM,2024-Q4,1997.46
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY RAZEM,2024-Q4,2066.57
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury rolnicze,2024-Q4,2087.88
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne Państwu,2024-Q4,1717.7
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne następcy,2024-Q4,1805.81
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q4,1992.1
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RAZEM z tego:,2024-Q4,1997.46
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy RAZEM,2024-Q4,1953.71
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty z tytułu niezdolności do pracy wypadkowe,2024-Q4,1980.8
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rolnicze z tytułu niezdolności do pracy,2024-Q4,1955.37
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne Państwu,2024-Q4,1537.34
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne następcy,2024-Q4,1460.0
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q4,1887.9
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RODZINNE RAZEM,2024-Q4,2181.8
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty rodzinne wypadkowe,2024-Q4,2346.49
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne rolnicze,2024-Q4,2170.49
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne Państwu,2024-Q4,2595.93
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne następcy,2024-Q4,2551.02
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q4,2419.57
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY I RENTY OGÓŁEM,2025-Q1,2091.04
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury OGÓŁEM,2025-Q1,2107.21
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty OGÓŁEM,2025-Q1,2030.72
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY RAZEM,2025-Q1,2107.21
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury rolnicze,2025-Q1,2126.27
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne Państwu,2025-Q1,1776.96
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne następcy,2025-Q1,1862.75
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury niezwiązane z przekazaniem gospodarstwa rolnego,2025-Q1,2034.49
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RAZEM z tego:,2025-Q1,2030.72
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy RAZEM,2025-Q1,1992.14
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty z tytułu niezdolności do pracy wypadkowe,2025-Q1,2012.8
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rolnicze z tytułu niezdolności do pracy,2025-Q1,1993.86
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne Państwu,2025-Q1,1591.02
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne następcy,2025-Q1,1476.18
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy niezwiązane z przekazaniem gospodarstwa rolnego,2025-Q1,1914.25
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RODZINNE RAZEM,2025-Q1,2190.59
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty rodzinne wypadkowe,2025-Q1,2333.38
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne rolnicze,2025-Q1,2178.47
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne Państwu,2025-Q1,2642.29
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne następcy,2025-Q1,2595.02
TABLICA 7 (19). PRZECIĘTNE MIESIĘCZNE ŚWIADCZENIE EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne niezwiązane z przekazaniem gospodarstwa rolnego,2025-Q1,2464.09
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Przypis należności z tytułu składek Ogółem,726589078.3
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Przypis należności z tytułu składek Ogółem,25515459.97
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Przypis należności z tytułu składek Ogółem,40619209.23
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Przypis należności z tytułu składek Ogółem,90718118.32
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Przypis należności z tytułu składek Ogółem,9285210.53
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Przypis należności z tytułu składek Ogółem,57037877.28
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Przypis należności z tytułu składek Ogółem,83805904.36
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Przypis należności z tytułu składek Ogółem,101278627.96
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Przypis należności z tytułu składek Ogółem,15644742.01
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Przypis należności z tytułu składek Ogółem,52464199.53
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Przypis należności z tytułu składek Ogółem,49753784.89
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Przypis należności z tytułu składek Ogółem,25412217.69
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Przypis należności z tytułu składek Ogółem,20226876.79
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Przypis należności z tytułu składek Ogółem,39393555.06
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Przypis należności z tytułu składek Ogółem,27006183.2
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Przypis należności z tytułu składek Ogółem,71978044.72
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Przypis należności z tytułu składek Ogółem,16449066.76
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),225923258.22
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),7393464.95
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),12012370.33
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),28583407.08
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),2648542.95
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),17910990.39
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),27458946.0
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),31981620.33
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),4588416.77
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),16535121.68
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),15881494.98
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),7671983.41
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),6119792.43
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),12527329.19
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),8057738.05
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),22035283.68
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Przypis należności z tytułu składek Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),4516756.0
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),500665820.08
